Vehicle|ShipmentId|Backhaul Origin|Backhaul Destination||MatchId|ShipperName|ShipperContact|Match Origin|Match Destination|Inc. miles|Inc. Minutes|Benefit|||Inc Miles|Inc Minutes|Benefit
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659505|||||||||||||||||
veh-25659506|25659506|HOUSTON, TX|SAN ANTONIO, TX||25659506-385|TANDEM L|512-388-9433|VON ORMY, TX|MISSOURI CITY, TX|57.0432599699256|191|628.786286568821|||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659506|||||||||||||||||
veh-25659507|25659507|HOUSTON, TX|SAN ANTONIO, TX||25659507-520|C H ROBI|833-428-5247|SCHERTZ, TX|TEMPLE, TX|128.179874979805|265|647.474414190496|||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659507|||||||||||||||||
veh-25659508|25659508|HOUSTON, TX|SAN ANTONIO, TX||25659508-491|BNSF LOG|844-797-8188|MISSOURI CITY, TX|HOUSTON, TX|29.8836790236992|163|361.055925418702|||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659508|||||||||||||||||
veh-25659509|25659509|HOUSTON, TX|SAN ANTONIO, TX||25659509-224|LOGISTIC|716-308-6118|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|697.401915601012|||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659509|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659510|||||||||||||||||
veh-25659512|25659512|HOUSTON, TX|SAN ANTONIO, TX||25659512-349|LANDSTAR|551-230-3777|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|697.401915601012|||||
veh-25659512|25659512|HOUSTON, TX|SAN ANTONIO, TX||25659512-503|LOGISTIC|716-308-6118|SAN ANTONIO, TX|HOUSTON, TX|26.1802975132663|157|342.401915601012|||||
veh-25659512|||||||||||||||||
veh-25659512|||||||||||||||||
veh-25659512|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659526|25659526|HOUSTON, TX|FORT WORTH, TX||25659526-409|BECKER L|630-529-0700|MESQUITE, TX|CONROE, TX|32.3163532876831|154|541.149369787201|||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659527|25659527|HOUSTON, TX|FORT WORTH, TX||25659527-340|BECKER L|630-529-0700|MESQUITE, TX|CONROE, TX|32.3163532876831|154|541.149369787201|||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659530|25659530|HOUSTON, TX|ROSENBERG, TX||25659530-525|C H ROBI|833-428-5247|SUGAR LAND, TX|CAMERON, TX|253.745634856525|397|82.8348175359671|||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659534|25659534|HOUSTON, TX|DALLAS, TX||25659534-199|BECKER L|630-529-0700|MESQUITE, TX|CONROE, TX|18.3615643680018|140|562.226687379091|||||
veh-25659534|25659534|HOUSTON, TX|DALLAS, TX||25659534-72|USA TRUC|972-677-6171|FORNEY, TX|WAXAHACHIE, TX|45.8405309008662|174|384.604173536978|||||
veh-25659534|||||||||||||||||
veh-25659534|||||||||||||||||
veh-25659534|||||||||||||||||
veh-25659537|25659537|HOUSTON, TX|FORT WORTH, TX||25659537-486|BECKER L|630-529-0700|MESQUITE, TX|CONROE, TX|32.3163532876831|154|541.149369787201|||||
veh-25659537|25659537|HOUSTON, TX|FORT WORTH, TX||25659537-296|RED RIVE|817-697-4310|DALLAS, TX|HUMBLE, TX|22.8913716181789|147|374.576181490549|||||
veh-25659537|||||||||||||||||
veh-25659537|||||||||||||||||
veh-25659537|||||||||||||||||
veh-25659540|25659540|HOUSTON, TX|HOUSTON (CYPRESS), TX||25659540-209|RT & T L|815-261-1217|PASADENA, TX|EAST BERNARD, TX|98.9181900654927|239|265.565869056052|||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659542|25659542|HOUSTON, TX|DALLAS, TX||25659542-410|ARPCO TR|817-756-1851|WILMER, TX|HOUSTON, TX|14.5767830290678|145|535.046062692367|||||
veh-25659542|25659542|HOUSTON, TX|DALLAS, TX||25659542-69|BNSF LOG|888-285-4514|FLOWER MOUND, TX|DESOTO, TX|53.9892129692918|188|371.378062029569|||||
veh-25659542|||||||||||||||||
veh-25659542|||||||||||||||||
veh-25659542|||||||||||||||||
veh-25659545|25659545|HOUSTON, TX|LONGVIEW, TX||25659545-384|EPES LOG|855-600-8664|TYLER, TX|HOUSTON, TX|40.109610150745|155|505.623993355454|||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25663816|25663816|HOUSTON, TX|PALESTINE, TX||25663816-253|REED TRA|813-369-6500|TEMPLE, TX|NEW CANEY, TX|188.627014801099|332|249.081455868037|||||
veh-25663816|25663816|HOUSTON, TX|PALESTINE, TX||25663816-25|ONLINE L|800-476-7977|CORSICANA, TX|AUSTIN, TX|218.943790622243|339|142.002327065754|||||
veh-25663816|||||||||||||||||
veh-25663816|||||||||||||||||
veh-25663816|||||||||||||||||
veh-25663817|25663817|HOUSTON, TX|NACOGDOCHES, TX||25663817-186|DSV ROAD|307-684-2151|LUFKIN, TX|FAIRFIELD, TX|135.825245131545|260|272.099544078111|||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663818|25663818|HOUSTON, TX|DALLAS, TX||25663818-328|REDWOOD|312-698-8300|LANCASTER, TX|HOUSTON, TX|14.6991934581878|150|533.254951719338|||||
veh-25663818|25663818|HOUSTON, TX|DALLAS, TX||25663818-23|TANDEM L|512-388-9433|COPPELL, TX|DALLAS, TX|32.6512731927374|167|369.472830965903|||||
veh-25663818|||||||||||||||||
veh-25663818|||||||||||||||||
veh-25663818|||||||||||||||||
veh-25663819|25663819|HOUSTON, TX|DALLAS, TX||25663819-389|ARPCO TR|817-756-1851|WILMER, TX|HOUSTON, TX|14.5767830290678|145|535.046062692367|||||
veh-25663819|25663819|HOUSTON, TX|DALLAS, TX||25663819-288|TANDEM L|512-388-9433|COPPELL, TX|DALLAS, TX|32.6512731927374|167|369.472830965903|||||
veh-25663819|||||||||||||||||
veh-25663819|||||||||||||||||
veh-25663819|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663821|25663821|HOUSTON, TX|DALLAS, TX||25663821-397|HUB HIGH|412-787-6210|FLOWER MOUND, TX|HOUSTON, TX|55.9713919992046|191|529.051090774272|||||
veh-25663821|25663821|HOUSTON, TX|DALLAS, TX||25663821-335|BROWN TR|903-482-9456|MCKINNEY, TX|GARLAND, TX|69.1221245976612|195|361.21589297476|||||
veh-25663821|||||||||||||||||
veh-25663821|||||||||||||||||
veh-25663821|||||||||||||||||
veh-25663822|25663822|HOUSTON, TX|DALLAS, TX||25663822-68|HUB HIGH|412-787-6210|FLOWER MOUND, TX|HOUSTON, TX|55.9713919992046|191|529.051090774272|||||
veh-25663822|25663822|HOUSTON, TX|DALLAS, TX||25663822-194|BROWN TR|903-482-9456|MCKINNEY, TX|GARLAND, TX|69.1221245976612|195|361.21589297476|||||
veh-25663822|||||||||||||||||
veh-25663822|||||||||||||||||
veh-25663822|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663827|25663827|HOUSTON, TX|FORT WORTH, TX||25663827-76|COYOTE L|773-799-2118|FORT WORTH, TX|WACO, TX|30.822573228777|156|469.253363590043|||||
veh-25663827|25663827|HOUSTON, TX|FORT WORTH, TX||25663827-4|TOTAL QU|800-580-3101|ARLINGTON, TX|DALLAS, TX|23.5059092547255|149|384.192360412757|||||
veh-25663827|||||||||||||||||
veh-25663827|||||||||||||||||
veh-25663827|||||||||||||||||
veh-25663829|25663829|HOUSTON, TX|DALLAS, TX||25663829-396|HUB HIGH|412-787-6210|FLOWER MOUND, TX|HOUSTON, TX|55.9713919992046|191|529.051090774272|||||
veh-25663829|25663829|HOUSTON, TX|DALLAS, TX||25663829-324|CARDINAL|716-832-6700|GRAND PRAIRIE, TX|TERRELL, TX|62.4181341419464|196|342.79726837917|||||
veh-25663829|||||||||||||||||
veh-25663829|||||||||||||||||
veh-25663829|||||||||||||||||
veh-25663832|25663832|HOUSTON, TX|DALLAS, TX||25663832-88|COYOTE L|773-799-2118|GRAND PRAIRIE, TX|MISSOURI CITY, TX|67.3182795431668|192|509.332430139063|||||
veh-25663832|25663832|HOUSTON, TX|DALLAS, TX||25663832-448|CARDINAL|716-832-6700|GRAND PRAIRIE, TX|TERRELL, TX|62.4181341419464|196|342.79726837917|||||
veh-25663832|||||||||||||||||
veh-25663832|||||||||||||||||
veh-25663832|||||||||||||||||
