Vehicle|ShipmentId|Backhaul Origin|Backhaul Destination||MatchId|ShipperName|ShipperContact|Match Origin|Match Destination|Inc. miles|Inc. Minutes|Benefit|||Inc Miles|Inc Minutes|Benefit
veh-25659512|25659512|#N/A|#N/A||25659512-503|TOTAL QU|800-580-3101|HOUSTON, TX|ROGERS, TX|26.1802975132663|157|517.401915601012|||||
veh-25659512|||||||||||||||||
veh-25659512|||||||||||||||||
veh-25659512|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659513|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659514|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659517|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659519|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659521|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659523|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659524|||||||||||||||||
veh-25659526|25659526|#N/A|#N/A||25659526-409|VELOCITY|469-324-1034|CONROE, TX|LONGVIEW, TX|32.3163532876831|154|511.149369787201|||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659526|||||||||||||||||
veh-25659527|25659527|#N/A|#N/A||25659527-340|J & A FR|773-657-3211|SULPHUR SPRINGS, TX|HOUSTON, TX|32.3163532876831|154|1011.1493697872|||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659527|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659529|||||||||||||||||
veh-25659530|25659530|#N/A|#N/A||25659530-525|TRINITY|800-315-1407|LA PORTE, TX|AUSTIN, TX|253.745634856525|397|169.834817535967|||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659530|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659531|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659532|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659533|||||||||||||||||
veh-25659534|25659534|#N/A|#N/A||25659534-199|TOTAL QU|800-580-3101|LAREDO, TX|ROSHARON, TX|18.3615643680018|140|532.226687379091|||||
veh-25659534|25659534|#N/A|#N/A||25659534-72|MID AMER|636-226-4770|DAWN, TX|LAMPASAS, TX|45.8405309008662|174|488.604173536978|||||
veh-25659534|||||||||||||||||
veh-25659534|||||||||||||||||
veh-25659534|||||||||||||||||
veh-25659537|25659537|#N/A|#N/A||25659537-486|TOTAL QU|800-580-3101|HOUSTON, TX|SAN ANTONIO, TX|32.3163532876831|154|512.149369787201|||||
veh-25659537|25659537|#N/A|#N/A||25659537-296|TOTAL QU|800-580-3101|PASADENA, TX|LAKE JACKSON, TX|22.8913716181789|147|1274.57618149055|||||
veh-25659537|||||||||||||||||
veh-25659537|||||||||||||||||
veh-25659537|||||||||||||||||
veh-25659540|25659540|#N/A|#N/A||25659540-209|COYOTE L|773-799-2118|LAREDO, TX|FORT WORTH, TX|98.9181900654927|239|54.565869056052|||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659540|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659541|||||||||||||||||
veh-25659542|25659542|#N/A|#N/A||25659542-410|RYAN TRA|888-492-8107|CORPUS CHRISTI, TX|FORT WORTH, TX|14.5767830290678|145|760.046062692367|||||
veh-25659542|25659542|#N/A|#N/A||25659542-69|RYAN TRA|888-492-8107|DALLAS, TX|PITTSBURG, TX|53.9892129692918|188|474.378062029569|||||
veh-25659542|||||||||||||||||
veh-25659542|||||||||||||||||
veh-25659542|||||||||||||||||
veh-25659545|25659545|#N/A|#N/A||25659545-384|J H ROSE|956-217-5263|ROANOKE, TX|GROVES, TX|40.109610150745|155|501.623993355454|||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25659545|||||||||||||||||
veh-25663816|25663816|#N/A|#N/A||25663816-253|INFINITE|956-267-7569|LAREDO, TX|HOUSTON, TX|188.627014801099|332|514.081455868037|||||
veh-25663816|25663816|#N/A|#N/A||25663816-25|ASCENT G|800-572-6267|BURLESON, TX|HOUSTON, TX|218.943790622243|339|230.002327065753|||||
veh-25663816|||||||||||||||||
veh-25663816|||||||||||||||||
veh-25663816|||||||||||||||||
veh-25663817|25663817|#N/A|#N/A||25663817-186|TRINITY|800-315-1407|LA PORTE, TX|COPPELL, TX|135.825245131545|260|454.09954407811|||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663817|||||||||||||||||
veh-25663818|25663818|#N/A|#N/A||25663818-328|PRECISIO|814-827-0613|SEABROOK, TX|CORSICANA, TX|14.6991934581878|150|533.254951719338|||||
veh-25663818|25663818|#N/A|#N/A||25663818-23|COYOTE L|773-799-2118|BRYAN, TX|WACO, TX|32.6512731927374|167|506.472830965903|||||
veh-25663818|||||||||||||||||
veh-25663818|||||||||||||||||
veh-25663818|||||||||||||||||
veh-25663819|25663819|#N/A|#N/A||25663819-389|PROPAK L|407-730-9223|WEATHERFORD, TX|SEABROOK, TX|14.5767830290678|145|435.046062692367|||||
veh-25663819|25663819|#N/A|#N/A||25663819-288|TOTAL QU|800-580-3101|NEW BOSTON, TX|HICO, TX|32.6512731927374|167|669.472830965903|||||
veh-25663819|||||||||||||||||
veh-25663819|||||||||||||||||
veh-25663819|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663820|||||||||||||||||
veh-25663821|25663821|#N/A|#N/A||25663821-397|US TRANS|305-863-8777|ARLINGTON, TX|HOUSTON, TX|55.9713919992046|191|509.051090774272|||||
veh-25663821|25663821|#N/A|#N/A||25663821-335|SMS LOGI|210-281-9239|SHEPPARD AFB, TX|HOOKS, TX|69.1221245976612|195|454.21589297476|||||
veh-25663821|||||||||||||||||
veh-25663821|||||||||||||||||
veh-25663821|||||||||||||||||
veh-25663822|25663822|#N/A|#N/A||25663822-68|ELITE TR|878-999-2876|DALLAS, TX|SEGUIN, TX|55.9713919992046|191|471.051090774272|||||
veh-25663822|25663822|#N/A|#N/A||25663822-194|PLS LOGI|888-385-2210|LANCASTER, TX|TYLER, TX|69.1221245976612|195|454.21589297476|||||
veh-25663822|||||||||||||||||
veh-25663822|||||||||||||||||
veh-25663822|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663825|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663826|||||||||||||||||
veh-25663827|25663827|#N/A|#N/A||25663827-76|TOTAL QU|800-580-3101|DENTON, TX|CARROLLTON, TX|30.822573228777|156|512.253363590043|||||
veh-25663827|25663827|#N/A|#N/A||25663827-4|KEYSTONE|832-213-7938|ARLINGTON, TX|ARLINGTON, TX|23.5059092547255|149|523.192360412757|||||
veh-25663827|||||||||||||||||
veh-25663827|||||||||||||||||
veh-25663827|||||||||||||||||
veh-25663829|25663829|#N/A|#N/A||25663829-396|BNSF LOG|844-214-4192|ARLINGTON, TX|HOUSTON, TX|55.9713919992046|191|509.051090774272|||||
veh-25663829|25663829|#N/A|#N/A||25663829-324|TOTAL QU|800-580-3101|SAN ANTONIO, TX|HOUSTON, TX|62.4181341419464|196|641.79726837917|||||
veh-25663829|||||||||||||||||
veh-25663829|||||||||||||||||
veh-25663829|||||||||||||||||
veh-25663832|25663832|#N/A|#N/A||25663832-88|LIBERTY|8324620903|EL PASO, TX|HOUSTON, TX|67.3182795431668|192|1035.33243013906|||||
veh-25663832|25663832|#N/A|#N/A||25663832-448|TRINITY|806-722-0500|FAIRFIELD, TX|LLANO, TX|62.4181341419464|196|395.79726837917|||||
veh-25663832|||||||||||||||||
veh-25663832|||||||||||||||||
veh-25663832|||||||||||||||||
